NAME	O3_4363A	O3_4363A_e	O2_3726A	O2_3726A_e	O2_3729A	O2_3729A_e	O3_5007A	O3_5007A_e	H1r_6563A	H1r_6563A_e	H1r_4861A	H1r_4861A_e	
39628088018994643	56.40951588947205	6.611114014296188	382.5577247405375	24.27276556544014	506.9435195007225	30.62247974202577	4385.525729879618	260.6349900440073	2150.88835387612	76.64079446052536	651.5836799134255	28.13746712100071	
39628146772804489	92.74780776150898	6.228643095755729	292.3845892397434	30.23031162909931	409.1958985665348	37.32265498005666	5151.176781674001	311.5401588404404	2533.706998201579	84.05645698400038	727.4347537178209	33.36242771843011	
39628175814166387	56.85051619863169	5.392374557385113	520.7631458883569	45.19684623256833	513.7561148558011	52.8097341699176	4448.26825831506	382.8410482510898	2442.414675089264	106.1555215821901	754.3939919316433	41.5495684539791	
39627564838293767	65.83353724630267	7.745560610739232	988.062118952769	59.58845509931989	1247.608786841141	75.37108488071001	5738.615286312288	433.9688174596393	3606.587068986787	138.9071727854871	1209.643101372044	50.80081372297984	
39627588670330036	56.44259183216649	5.277492466649006	295.0496557052032	18.99893299422336	425.6442717926894	21.50174494367512	3454.586717841898	171.4956471415772	1663.108871938462	49.23346184761557	574.0159473476529	17.54396396255334	
39627618693157054	21.99032881750798	3.330842064066077	310.244529722171	25.19003131775755	429.2928763359701	31.13734096516543	1550.404824694069	52.94578316625348	973.3758607953666	31.29023364006953	316.0124584954151	14.06898680583706	
39627618701541910	67.38258949644396	7.233563118458056	966.2881774339512	69.43882987080842	1124.298174166954	83.14815103524768	7159.494443040382	458.7140183530535	3917.332788778039	157.6510288017438	1281.932344622964	53.14004746744881	
39627630479152301	56.57285395012015	2.554612469934982	181.6201661070197	17.91233557711326	241.7176187761929	21.6080088299876	2258.12004228787	113.0145079478184	1289.047634886018	38.23942011439293	420.666977782663	18.79575255726423	
39627630676284303	43.55325768600164	7.448477997591075	277.6047326426092	26.86868429805099	322.2084042421768	31.54540812406023	2164.721244101544	107.9483652098328	1505.852062041467	54.02124939498933	503.3043693425932	21.08930175947646	
39627636581859465	9.025935795100496	1.738415514023166	341.607757921853	25.73815960174132	453.2999055516208	33.90590926218275	816.7770419059176	35.20670972852395	815.5888329510652	28.27223508754674	243.324946813763	11.84613555880465	
39627654697060111	31.03813495684607	4.393761894212211	41.96313841612209	12.38791145547753	67.53765400100988	14.19319694422097	1407.35968894791	66.88578932852275	666.7538886400879	19.31312645871614	233.361499230707	7.975374342949182	
39627660590058487	32.09645204106823	5.02085150950021	830.2431997021974	49.45901383958684	927.3303291289507	61.15566916140137	3383.719684579079	220.6671018983257	2175.741782680511	96.9426968713994	798.8355456822563	39.40738418016736	
39627678734615832	57.2850158734871	6.462291022517167	236.1687212588506	21.75957985631517	298.5691247268946	21.1306560945095	2946.880314003287	110.3823220998347	1575.368093097833	33.72274443077151	497.4967751952661	10.11845065662064	
39627684761830281	74.17648513205637	9.047876339800698	693.112747980293	55.16852911011197	828.5436494580991	70.10533187604126	4593.917224823007	279.5403738114773	2706.478707316774	84.50350459773541	857.3570543893936	23.64726142015709	
39627696782709779	113.343923403552	9.504148012379606	1288.759869774475	105.7337502825041	1711.892788766799	148.9591283503738	8747.457910965612	544.5077469235506	5159.525021960808	179.8333839688858	1515.286288527069	54.78889131816354	
39627696820455734	49.43140859394778	5.573159770894232	721.8669279841245	46.95923194913419	868.2125163438558	57.53860623820199	4525.32509924939	283.0696601679673	2766.1226715196	125.1212908595664	871.5757033318489	35.43559863742783	
39627612762408114	65.51488916566063	4.781922389280504	712.6304048538353	48.26501623902772	968.814353074202	62.64822547295205	4533.65299138237	273.5557756236275	2793.989788210522	106.413463493339	964.6714756962921	45.17110505801718	
39627654747391831	103.4612452645402	7.846438485865464	375.3380709972753	37.03204649395329	545.2587643319437	52.09801423539414	5461.709851139367	242.284985910563	2587.858801359546	76.75646915893904	898.1005050614223	29.13672286182092	
39627672921309245	50.47126275206472	4.735881625458114	835.7278541504668	50.00127243958052	1036.431154858069	65.82236195138226	4902.634608897568	313.9969108686971	3287.929335758334	111.901913107571	969.053183770991	30.78927890709179	
39627678965301693	26.63446404631134	4.930440255002861	394.1987415233853	33.03388741793294	486.1882003308417	40.48809241209161	2546.401054489472	156.3701206038893	1688.952121424535	74.5450026523512	492.6594267700472	24.94929610185185	
39627696996616059	29.96769065855891	4.601252781715645	211.0881443655091	17.43531788025854	285.1661799324987	19.88615211250924	1741.492975747701	82.41033523806794	1029.092778470331	35.13016423209648	340.2147811974864	16.49160911370035	
39627697076306827	46.34087805059584	6.511084995921	868.4199167717117	49.06831639878423	1025.513492620969	62.88759777280956	4410.778132714868	185.1374817088038	3090.310996109469	74.23757835414328	995.9627184393096	21.64288502360451	
39627697076310846	48.75845306002928	4.102150557036871	245.1728906295458	20.44125583485598	328.5135585792797	24.76319057712297	2199.429535130184	55.88713990122551	1381.813639665995	33.40807092433567	450.7790521911426	11.48190337674084	
39627715036315963	64.04325370394419	5.812674383572647	505.4636518850837	48.83028388122253	616.7635661467831	68.5632977247872	4363.205526079199	377.4270836978482	2359.778435943484	156.8291961556762	789.6773316813058	55.38639589394424	
39627721088700134	41.20368346764607	6.829900619267543	331.4359789132166	24.97414033912047	496.8467413602959	28.89610613950454	1565.181595682202	44.75205882562602	1059.960066054022	37.09651717840708	385.2234492202157	14.86899380373937	
39627727073969173	53.72456741974409	8.138460724780604	831.0306156275348	240.5989287781547	1466.334704343204	90.5973380804086	3780.832532157719	171.5716532306938	2919.744581949732	89.01281175393638	917.7184761264641	28.56386087376468	
39627727128497122	53.44286281364037	5.595971108245766	326.3999802742483	26.40607451071093	433.7822068869741	34.95640585920403	2988.75546776278	168.8923043889938	1473.302347411113	43.80845863716285	496.4982756005419	15.68756421594075	
39627751451263655	12.05271822711636	1.747617110933692	242.4845468482491	13.23509282557968	348.2505363910122	17.19061707616077	1193.171523301813	57.08680010985236	904.1441865016102	27.82989170224994	266.064466572429	9.434123730328528	
39627757415563400	29.47067544870505	3.969780199094424	687.1866953804664	65.67420171964729	855.3192325166664	85.3733345869659	3500.267380208856	124.6960788707311	2577.3969307874	47.8840099498838	746.5961699176156	34.73463094625266	
39627763350503748	19.87437684112792	3.68967769704762	234.2279787169412	21.972932292078	285.407431883569	26.68588738889741	1543.71758279839	60.47023491774922	929.4724524899483	32.97393410924833	291.5682257701029	17.10880540039003	
39627787497114355	69.81151550754448	8.2287629491058	118.5922409383565	13.87614059581787	169.1317482266772	15.89289871690584	2558.292813162585	94.97461096003995	1110.31509674342	22.20744161349663	424.5250828385114	7.486443980027407	
